order_id,product,quantity,price,date
9845,Laptop,7,401.64,2024-01-07 20:04:00
9846,Watch,2,1264.08,2024-01-07 20:05:00
9847,Tablet,4,672.01,2024-01-07 20:06:00
9848,Watch,1,1176.66,2024-01-07 20:07:00
9849,Phone,2,1691.36,2024-01-07 20:08:00
9850,Watch,2,1135.44,2024-01-07 20:09:00
9851,Watch,7,1621.72,2024-01-07 20:10:00
9852,Phone,4,1359.76,2024-01-07 20:11:00
9853,Watch,6,1981.32,2024-01-07 20:12:00
9854,Tablet,5,423.71,2024-01-07 20:13:00
9855,Laptop,3,823.17,2024-01-07 20:14:00
9856,Tablet,8,809.52,2024-01-07 20:15:00
9857,Tablet,9,212.87,2024-01-07 20:16:00
9858,Phone,5,430.13,2024-01-07 20:17:00
9859,Laptop,7,304.79,2024-01-07 20:18:00
9860,Phone,5,980.8,2024-01-07 20:19:00
9861,Phone,3,775.92,2024-01-07 20:20:00
9862,Watch,8,661.66,2024-01-07 20:21:00
9863,Laptop,8,619.59,2024-01-07 20:22:00
9864,Phone,9,1137.44,2024-01-07 20:23:00
9865,Tablet,8,1253.39,2024-01-07 20:24:00
9866,Laptop,3,436.6,2024-01-07 20:25:00
9867,Watch,2,1392.04,2024-01-07 20:26:00
9868,Tablet,9,868.37,2024-01-07 20:27:00
9869,Tablet,8,1212.73,2024-01-07 20:28:00
9870,Phone,2,841.26,2024-01-07 20:29:00
9871,Watch,6,1468.07,2024-01-07 20:30:00
9872,Phone,4,1257.85,2024-01-07 20:31:00
9873,Tablet,5,1940.22,2024-01-07 20:32:00
9874,Watch,8,1253.65,2024-01-07 20:33:00
9875,Phone,6,894.9,2024-01-07 20:34:00
9876,Laptop,1,288.5,2024-01-07 20:35:00
9877,Tablet,5,1341.29,2024-01-07 20:36:00
9878,Laptop,7,642.07,2024-01-07 20:37:00
9879,Laptop,3,1446.53,2024-01-07 20:38:00
9880,Phone,8,1324.47,2024-01-07 20:39:00
9881,Watch,4,1328.44,2024-01-07 20:40:00
9882,Laptop,3,995.39,2024-01-07 20:41:00
9883,Tablet,7,1131.43,2024-01-07 20:42:00
9884,Tablet,7,1151.6,2024-01-07 20:43:00
9885,Phone,2,1876.29,2024-01-07 20:44:00
9886,Phone,1,1086.99,2024-01-07 20:45:00
9887,Laptop,9,622.19,2024-01-07 20:46:00
9888,Watch,1,907.39,2024-01-07 20:47:00
9889,Phone,4,1784.22,2024-01-07 20:48:00
9890,Tablet,6,1100.91,2024-01-07 20:49:00
9891,Tablet,1,1721.15,2024-01-07 20:50:00
9892,Phone,4,163.61,2024-01-07 20:51:00
9893,Tablet,3,1366.76,2024-01-07 20:52:00
9894,Laptop,7,967.7,2024-01-07 20:53:00
9895,Tablet,4,1693.52,2024-01-07 20:54:00
9896,Phone,7,1079.53,2024-01-07 20:55:00
9897,Phone,7,1336.18,2024-01-07 20:56:00
9898,Watch,1,897.02,2024-01-07 20:57:00
9899,Tablet,8,891.43,2024-01-07 20:58:00
9900,Tablet,8,1024.63,2024-01-07 20:59:00
9901,Laptop,5,1732.27,2024-01-07 21:00:00
9902,Watch,1,1879.29,2024-01-07 21:01:00
9903,Watch,5,570.88,2024-01-07 21:02:00
9904,Laptop,5,1811.92,2024-01-07 21:03:00
9905,Phone,8,1938.05,2024-01-07 21:04:00
9906,Phone,9,815.69,2024-01-07 21:05:00
9907,Watch,6,978.24,2024-01-07 21:06:00
9908,Watch,2,269.12,2024-01-07 21:07:00
9909,Tablet,9,101.9,2024-01-07 21:08:00
9910,Tablet,2,1341.85,2024-01-07 21:09:00
9911,Tablet,3,303.35,2024-01-07 21:10:00
9912,Phone,8,1458.73,2024-01-07 21:11:00
9913,Phone,3,1487.27,2024-01-07 21:12:00
9914,Laptop,3,1065.43,2024-01-07 21:13:00
9915,Phone,9,1148.54,2024-01-07 21:14:00
9916,Tablet,5,1289.01,2024-01-07 21:15:00
9917,Tablet,1,1894.13,2024-01-07 21:16:00
9918,Laptop,1,1158.09,2024-01-07 21:17:00
9919,Tablet,2,1716.51,2024-01-07 21:18:00
9920,Watch,3,1127.67,2024-01-07 21:19:00
9921,Laptop,7,217.03,2024-01-07 21:20:00
9922,Laptop,9,541.29,2024-01-07 21:21:00
9923,Watch,6,1340.85,2024-01-07 21:22:00
9924,Watch,7,1273.68,2024-01-07 21:23:00
9925,Laptop,1,1245.66,2024-01-07 21:24:00
9926,Laptop,9,515.83,2024-01-07 21:25:00
9927,Laptop,6,1808.31,2024-01-07 21:26:00
9928,Phone,7,332.66,2024-01-07 21:27:00
9929,Phone,1,1638.61,2024-01-07 21:28:00
9930,Watch,7,1516.91,2024-01-07 21:29:00
9931,Tablet,4,373.6,2024-01-07 21:30:00
9932,Tablet,5,897.21,2024-01-07 21:31:00
9933,Tablet,3,146.66,2024-01-07 21:32:00
9934,Laptop,5,1889.64,2024-01-07 21:33:00
9935,Phone,7,1152.97,2024-01-07 21:34:00
9936,Laptop,6,1646.66,2024-01-07 21:35:00
9937,Phone,4,731.0,2024-01-07 21:36:00
9938,Phone,1,1578.67,2024-01-07 21:37:00
9939,Watch,8,204.45,2024-01-07 21:38:00
9940,Phone,6,551.74,2024-01-07 21:39:00
9941,Watch,5,1039.74,2024-01-07 21:40:00
9942,Watch,6,130.46,2024-01-07 21:41:00
9943,Watch,7,1791.98,2024-01-07 21:42:00
9944,Phone,7,254.78,2024-01-07 21:43:00
9945,Phone,2,428.19,2024-01-07 21:44:00
9946,Phone,5,512.8,2024-01-07 21:45:00
9947,Watch,8,734.52,2024-01-07 21:46:00
9948,Laptop,2,1576.54,2024-01-07 21:47:00
9949,Phone,3,1190.77,2024-01-07 21:48:00
9950,Laptop,1,1737.86,2024-01-07 21:49:00
9951,Tablet,2,1991.48,2024-01-07 21:50:00
9952,Phone,1,1516.85,2024-01-07 21:51:00
9953,Phone,6,1580.28,2024-01-07 21:52:00
9954,Watch,5,1806.72,2024-01-07 21:53:00
9955,Phone,3,1529.54,2024-01-07 21:54:00
9956,Laptop,6,473.41,2024-01-07 21:55:00
9957,Phone,1,623.66,2024-01-07 21:56:00
9958,Laptop,5,119.69,2024-01-07 21:57:00
9959,Watch,4,1022.12,2024-01-07 21:58:00
9960,Tablet,2,910.33,2024-01-07 21:59:00
9961,Watch,3,1682.85,2024-01-07 22:00:00
9962,Phone,5,1226.75,2024-01-07 22:01:00
9963,Tablet,2,1578.41,2024-01-07 22:02:00
9964,Tablet,6,987.96,2024-01-07 22:03:00
9965,Laptop,4,928.87,2024-01-07 22:04:00
9966,Phone,6,258.61,2024-01-07 22:05:00
9967,Watch,6,630.47,2024-01-07 22:06:00
9968,Watch,2,698.25,2024-01-07 22:07:00
9969,Tablet,2,1942.12,2024-01-07 22:08:00
9970,Phone,6,1071.49,2024-01-07 22:09:00
9971,Tablet,1,472.68,2024-01-07 22:10:00
9972,Phone,9,204.79,2024-01-07 22:11:00
9973,Watch,2,1821.97,2024-01-07 22:12:00
9974,Laptop,7,1959.64,2024-01-07 22:13:00
9975,Tablet,5,338.71,2024-01-07 22:14:00
9976,Laptop,4,235.26,2024-01-07 22:15:00
9977,Laptop,5,1001.37,2024-01-07 22:16:00
9978,Phone,8,1711.25,2024-01-07 22:17:00
9979,Watch,4,1403.06,2024-01-07 22:18:00
9980,Phone,8,1163.64,2024-01-07 22:19:00
9981,Tablet,6,339.49,2024-01-07 22:20:00
9982,Watch,6,250.28,2024-01-07 22:21:00
9983,Tablet,1,343.2,2024-01-07 22:22:00
9984,Tablet,3,597.07,2024-01-07 22:23:00
9985,Phone,3,1250.69,2024-01-07 22:24:00
9986,Phone,7,605.79,2024-01-07 22:25:00
9987,Phone,5,1920.18,2024-01-07 22:26:00
9988,Laptop,8,798.91,2024-01-07 22:27:00
9989,Phone,1,625.44,2024-01-07 22:28:00
9990,Watch,2,1989.01,2024-01-07 22:29:00
9991,Tablet,8,921.02,2024-01-07 22:30:00
9992,Phone,7,463.95,2024-01-07 22:31:00
9993,Tablet,3,1599.22,2024-01-07 22:32:00
9994,Laptop,2,930.96,2024-01-07 22:33:00
9995,Phone,3,299.33,2024-01-07 22:34:00
9996,Tablet,4,1900.15,2024-01-07 22:35:00
9997,Laptop,2,1378.76,2024-01-07 22:36:00
9998,Phone,1,1994.91,2024-01-07 22:37:00
9999,Phone,7,128.15,2024-01-07 22:38:00
10000,Watch,4,1569.65,2024-01-07 22:39:00
10001,Laptop,8,1934.36,2024-01-07 22:40:00
10002,Phone,5,217.36,2024-01-07 22:41:00
10003,Phone,4,1939.47,2024-01-07 22:42:00
10004,Watch,2,1141.06,2024-01-07 22:43:00
10005,Phone,3,1893.45,2024-01-07 22:44:00
10006,Laptop,3,1424.47,2024-01-07 22:45:00
10007,Tablet,3,1841.03,2024-01-07 22:46:00
10008,Watch,1,625.99,2024-01-07 22:47:00
10009,Tablet,5,1949.96,2024-01-07 22:48:00
10010,Phone,5,1591.86,2024-01-07 22:49:00
10011,Laptop,6,1356.66,2024-01-07 22:50:00
10012,Phone,2,324.39,2024-01-07 22:51:00
10013,Watch,8,511.07,2024-01-07 22:52:00
10014,Tablet,6,1569.34,2024-01-07 22:53:00
10015,Tablet,5,256.45,2024-01-07 22:54:00
10016,Tablet,8,567.08,2024-01-07 22:55:00
10017,Watch,1,897.27,2024-01-07 22:56:00
10018,Phone,1,666.03,2024-01-07 22:57:00
10019,Laptop,9,1075.89,2024-01-07 22:58:00
10020,Laptop,3,1783.67,2024-01-07 22:59:00
10021,Phone,4,236.96,2024-01-07 23:00:00
10022,Tablet,5,684.39,2024-01-07 23:01:00
10023,Phone,5,221.47,2024-01-07 23:02:00
10024,Phone,4,783.32,2024-01-07 23:03:00
10025,Phone,9,150.17,2024-01-07 23:04:00
10026,Laptop,6,342.77,2024-01-07 23:05:00
10027,Watch,6,1363.5,2024-01-07 23:06:00
10028,Laptop,8,1925.1,2024-01-07 23:07:00
10029,Phone,9,1670.36,2024-01-07 23:08:00
10030,Phone,3,903.32,2024-01-07 23:09:00
10031,Laptop,7,966.83,2024-01-07 23:10:00
10032,Phone,5,977.52,2024-01-07 23:11:00
10033,Tablet,7,368.9,2024-01-07 23:12:00
10034,Phone,4,1696.1,2024-01-07 23:13:00
10035,Laptop,7,1313.03,2024-01-07 23:14:00
10036,Laptop,7,700.32,2024-01-07 23:15:00
10037,Tablet,7,194.46,2024-01-07 23:16:00
10038,Phone,5,1675.48,2024-01-07 23:17:00
10039,Phone,1,900.59,2024-01-07 23:18:00
10040,Phone,5,1030.77,2024-01-07 23:19:00
10041,Laptop,2,1438.85,2024-01-07 23:20:00
10042,Phone,7,853.54,2024-01-07 23:21:00
10043,Phone,5,300.21,2024-01-07 23:22:00
10044,Phone,4,1424.38,2024-01-07 23:23:00
10045,Watch,9,1493.56,2024-01-07 23:24:00
10046,Phone,2,1583.45,2024-01-07 23:25:00
10047,Laptop,2,1253.12,2024-01-07 23:26:00
10048,Phone,3,1685.92,2024-01-07 23:27:00
10049,Watch,2,751.71,2024-01-07 23:28:00
10050,Phone,6,1712.78,2024-01-07 23:29:00
10051,Phone,3,709.88,2024-01-07 23:30:00
10052,Phone,9,1236.46,2024-01-07 23:31:00
10053,Laptop,2,999.27,2024-01-07 23:32:00
10054,Tablet,1,1428.21,2024-01-07 23:33:00
10055,Tablet,8,1060.42,2024-01-07 23:34:00
10056,Tablet,9,562.18,2024-01-07 23:35:00
10057,Laptop,7,1695.1,2024-01-07 23:36:00
10058,Phone,1,369.31,2024-01-07 23:37:00
10059,Tablet,9,587.74,2024-01-07 23:38:00
10060,Watch,4,1861.15,2024-01-07 23:39:00
10061,Tablet,9,796.23,2024-01-07 23:40:00
10062,Phone,4,691.42,2024-01-07 23:41:00
10063,Phone,9,261.47,2024-01-07 23:42:00
10064,Laptop,2,1328.19,2024-01-07 23:43:00
10065,Tablet,2,528.72,2024-01-07 23:44:00
10066,Tablet,3,1668.07,2024-01-07 23:45:00
10067,Watch,6,1815.08,2024-01-07 23:46:00
10068,Phone,4,153.73,2024-01-07 23:47:00
10069,Laptop,3,778.78,2024-01-07 23:48:00
10070,Tablet,4,1168.23,2024-01-07 23:49:00
10071,Laptop,6,134.44,2024-01-07 23:50:00
10072,Watch,1,887.99,2024-01-07 23:51:00
10073,Tablet,2,950.92,2024-01-07 23:52:00
10074,Phone,2,1984.22,2024-01-07 23:53:00
10075,Laptop,1,918.9,2024-01-07 23:54:00
10076,Tablet,8,1699.39,2024-01-07 23:55:00
10077,Watch,4,1590.71,2024-01-07 23:56:00
10078,Tablet,8,1195.88,2024-01-07 23:57:00
10079,Phone,8,694.36,2024-01-07 23:58:00
10080,Laptop,1,1678.2,2024-01-07 23:59:00
10081,Phone,4,1777.19,2024-01-08 00:00:00
10082,Phone,7,236.88,2024-01-08 00:01:00
10083,Laptop,7,736.14,2024-01-08 00:02:00
10084,Tablet,8,586.87,2024-01-08 00:03:00
10085,Watch,6,136.23,2024-01-08 00:04:00
10086,Phone,3,762.71,2024-01-08 00:05:00
10087,Phone,8,904.87,2024-01-08 00:06:00
10088,Phone,9,1161.2,2024-01-08 00:07:00
10089,Phone,6,1855.62,2024-01-08 00:08:00
10090,Tablet,2,885.75,2024-01-08 00:09:00
10091,Watch,4,1318.28,2024-01-08 00:10:00
10092,Phone,9,1655.84,2024-01-08 00:11:00
10093,Phone,1,611.99,2024-01-08 00:12:00
10094,Laptop,8,605.78,2024-01-08 00:13:00
10095,Laptop,7,278.9,2024-01-08 00:14:00
10096,Laptop,9,1087.03,2024-01-08 00:15:00
10097,Laptop,6,1667.89,2024-01-08 00:16:00
10098,Phone,3,918.54,2024-01-08 00:17:00
10099,Watch,2,135.21,2024-01-08 00:18:00
10100,Watch,4,994.19,2024-01-08 00:19:00
10101,Tablet,6,1002.84,2024-01-08 00:20:00
10102,Laptop,6,812.81,2024-01-08 00:21:00
10103,Phone,5,1310.37,2024-01-08 00:22:00
10104,Phone,5,1661.78,2024-01-08 00:23:00
10105,Laptop,9,180.2,2024-01-08 00:24:00
10106,Watch,2,1894.01,2024-01-08 00:25:00
10107,Watch,9,823.72,2024-01-08 00:26:00
10108,Phone,4,1314.7,2024-01-08 00:27:00
10109,Watch,6,426.26,2024-01-08 00:28:00
10110,Watch,2,1262.23,2024-01-08 00:29:00
10111,Phone,3,1370.05,2024-01-08 00:30:00
10112,Watch,6,1640.85,2024-01-08 00:31:00
10113,Watch,1,1014.54,2024-01-08 00:32:00
10114,Laptop,9,1998.25,2024-01-08 00:33:00
10115,Phone,2,429.01,2024-01-08 00:34:00
10116,Laptop,4,783.37,2024-01-08 00:35:00
10117,Watch,1,497.89,2024-01-08 00:36:00
10118,Watch,1,231.82,2024-01-08 00:37:00
10119,Tablet,4,367.98,2024-01-08 00:38:00
10120,Laptop,6,787.51,2024-01-08 00:39:00
10121,Watch,4,1266.08,2024-01-08 00:40:00
10122,Laptop,9,1914.0,2024-01-08 00:41:00
10123,Watch,1,1998.7,2024-01-08 00:42:00
10124,Watch,5,1599.77,2024-01-08 00:43:00
10125,Laptop,2,1443.06,2024-01-08 00:44:00
10126,Watch,9,643.22,2024-01-08 00:45:00
10127,Tablet,5,206.91,2024-01-08 00:46:00
10128,Laptop,3,1099.26,2024-01-08 00:47:00
10129,Tablet,4,504.89,2024-01-08 00:48:00
10130,Laptop,3,1444.87,2024-01-08 00:49:00
10131,Laptop,6,943.89,2024-01-08 00:50:00
10132,Laptop,9,1891.0,2024-01-08 00:51:00
10133,Tablet,2,561.73,2024-01-08 00:52:00
10134,Watch,6,1627.65,2024-01-08 00:53:00
10135,Tablet,9,1899.2,2024-01-08 00:54:00
10136,Laptop,1,1572.61,2024-01-08 00:55:00
10137,Phone,7,369.58,2024-01-08 00:56:00
10138,Watch,9,1290.05,2024-01-08 00:57:00
10139,Watch,9,1294.33,2024-01-08 00:58:00
10140,Tablet,1,597.28,2024-01-08 00:59:00
10141,Tablet,4,1835.13,2024-01-08 01:00:00
10142,Watch,6,1611.2,2024-01-08 01:01:00
10143,Watch,3,672.58,2024-01-08 01:02:00
10144,Tablet,3,1089.43,2024-01-08 01:03:00
10145,Watch,6,831.8,2024-01-08 01:04:00
10146,Laptop,4,1577.6,2024-01-08 01:05:00
10147,Watch,8,1436.98,2024-01-08 01:06:00
10148,Phone,3,859.59,2024-01-08 01:07:00
10149,Laptop,5,550.55,2024-01-08 01:08:00
10150,Phone,7,860.73,2024-01-08 01:09:00
10151,Watch,7,1761.81,2024-01-08 01:10:00
10152,Phone,9,1483.39,2024-01-08 01:11:00
10153,Tablet,5,1869.7,2024-01-08 01:12:00
10154,Laptop,2,904.57,2024-01-08 01:13:00
10155,Laptop,6,1271.98,2024-01-08 01:14:00
10156,Tablet,6,335.09,2024-01-08 01:15:00
10157,Watch,2,941.75,2024-01-08 01:16:00
10158,Phone,8,1293.58,2024-01-08 01:17:00
10159,Phone,7,613.56,2024-01-08 01:18:00
10160,Laptop,4,1297.36,2024-01-08 01:19:00
10161,Watch,9,1224.72,2024-01-08 01:20:00
10162,Laptop,8,383.76,2024-01-08 01:21:00
10163,Phone,7,932.24,2024-01-08 01:22:00
10164,Phone,2,1286.64,2024-01-08 01:23:00
10165,Watch,2,378.58,2024-01-08 01:24:00
10166,Watch,4,316.49,2024-01-08 01:25:00
10167,Tablet,4,1503.48,2024-01-08 01:26:00
10168,Phone,8,332.59,2024-01-08 01:27:00
10169,Tablet,2,311.14,2024-01-08 01:28:00
10170,Laptop,5,1148.14,2024-01-08 01:29:00
10171,Laptop,4,1569.13,2024-01-08 01:30:00
10172,Laptop,4,1996.99,2024-01-08 01:31:00
10173,Watch,8,334.54,2024-01-08 01:32:00
10174,Laptop,7,1936.22,2024-01-08 01:33:00
10175,Watch,8,480.68,2024-01-08 01:34:00
10176,Laptop,9,1711.27,2024-01-08 01:35:00
10177,Tablet,4,256.96,2024-01-08 01:36:00
10178,Laptop,8,513.94,2024-01-08 01:37:00
10179,Tablet,4,1332.47,2024-01-08 01:38:00
10180,Watch,7,255.6,2024-01-08 01:39:00
10181,Watch,5,1427.76,2024-01-08 01:40:00
10182,Tablet,3,412.31,2024-01-08 01:41:00
10183,Laptop,6,376.69,2024-01-08 01:42:00
10184,Phone,3,1651.9,2024-01-08 01:43:00
10185,Watch,5,1868.24,2024-01-08 01:44:00
10186,Laptop,4,1046.78,2024-01-08 01:45:00
10187,Laptop,7,438.78,2024-01-08 01:46:00
10188,Phone,2,130.6,2024-01-08 01:47:00
10189,Laptop,8,1736.85,2024-01-08 01:48:00
10190,Phone,1,1849.86,2024-01-08 01:49:00
10191,Watch,8,1834.62,2024-01-08 01:50:00
10192,Laptop,6,1930.31,2024-01-08 01:51:00
10193,Tablet,2,379.13,2024-01-08 01:52:00
10194,Phone,5,873.63,2024-01-08 01:53:00
10195,Phone,1,1270.52,2024-01-08 01:54:00
10196,Laptop,2,978.48,2024-01-08 01:55:00
10197,Tablet,5,1815.4,2024-01-08 01:56:00
10198,Phone,6,1639.91,2024-01-08 01:57:00
10199,Laptop,8,1346.06,2024-01-08 01:58:00
10200,Phone,5,1035.44,2024-01-08 01:59:00
10201,Tablet,8,1589.94,2024-01-08 02:00:00
10202,Tablet,2,1265.48,2024-01-08 02:01:00
10203,Tablet,6,1003.94,2024-01-08 02:02:00
10204,Tablet,1,905.05,2024-01-08 02:03:00
10205,Watch,4,1403.21,2024-01-08 02:04:00
10206,Laptop,5,1378.74,2024-01-08 02:05:00
10207,Phone,7,398.93,2024-01-08 02:06:00
10208,Watch,4,1535.15,2024-01-08 02:07:00
10209,Watch,3,227.86,2024-01-08 02:08:00
10210,Watch,3,590.84,2024-01-08 02:09:00
10211,Laptop,2,1182.74,2024-01-08 02:10:00
10212,Tablet,6,1535.21,2024-01-08 02:11:00
10213,Tablet,9,499.21,2024-01-08 02:12:00
10214,Laptop,1,1349.67,2024-01-08 02:13:00
10215,Watch,5,519.09,2024-01-08 02:14:00
10216,Phone,4,111.21,2024-01-08 02:15:00
10217,Watch,9,461.75,2024-01-08 02:16:00
10218,Laptop,5,1715.02,2024-01-08 02:17:00
10219,Tablet,8,728.6,2024-01-08 02:18:00
10220,Tablet,5,1717.92,2024-01-08 02:19:00
10221,Phone,6,1806.54,2024-01-08 02:20:00
10222,Tablet,4,705.35,2024-01-08 02:21:00
10223,Tablet,2,1549.94,2024-01-08 02:22:00
10224,Phone,8,311.3,2024-01-08 02:23:00
10225,Tablet,6,556.24,2024-01-08 02:24:00
10226,Phone,1,177.54,2024-01-08 02:25:00
10227,Tablet,8,1452.25,2024-01-08 02:26:00
10228,Tablet,7,833.23,2024-01-08 02:27:00
10229,Tablet,9,1507.36,2024-01-08 02:28:00
10230,Laptop,8,689.08,2024-01-08 02:29:00
10231,Tablet,7,1460.25,2024-01-08 02:30:00
10232,Watch,8,771.65,2024-01-08 02:31:00
10233,Phone,9,1629.78,2024-01-08 02:32:00
10234,Laptop,4,1070.54,2024-01-08 02:33:00
10235,Tablet,3,850.02,2024-01-08 02:34:00
10236,Phone,7,454.03,2024-01-08 02:35:00
10237,Phone,6,1711.52,2024-01-08 02:36:00
10238,Laptop,2,1437.83,2024-01-08 02:37:00
10239,Watch,7,856.06,2024-01-08 02:38:00
10240,Tablet,9,1804.55,2024-01-08 02:39:00
10241,Tablet,2,1006.04,2024-01-08 02:40:00
10242,Phone,4,649.8,2024-01-08 02:41:00
10243,Phone,9,176.17,2024-01-08 02:42:00
10244,Watch,3,1638.63,2024-01-08 02:43:00
10245,Watch,1,1750.04,2024-01-08 02:44:00
10246,Laptop,3,327.89,2024-01-08 02:45:00
10247,Watch,2,1472.3,2024-01-08 02:46:00
10248,Tablet,2,1686.05,2024-01-08 02:47:00
10249,Tablet,3,1142.24,2024-01-08 02:48:00
10250,Phone,8,963.52,2024-01-08 02:49:00
10251,Laptop,1,1206.73,2024-01-08 02:50:00
10252,Tablet,4,861.97,2024-01-08 02:51:00
10253,Tablet,7,429.53,2024-01-08 02:52:00
10254,Tablet,2,1605.94,2024-01-08 02:53:00
10255,Watch,1,379.81,2024-01-08 02:54:00
10256,Laptop,8,1370.85,2024-01-08 02:55:00
10257,Watch,3,380.59,2024-01-08 02:56:00
10258,Laptop,1,1871.24,2024-01-08 02:57:00
10259,Watch,9,982.53,2024-01-08 02:58:00
10260,Tablet,3,1901.27,2024-01-08 02:59:00
10261,Phone,9,995.24,2024-01-08 03:00:00
10262,Tablet,6,1599.62,2024-01-08 03:01:00
10263,Tablet,6,1681.83,2024-01-08 03:02:00
10264,Watch,9,871.12,2024-01-08 03:03:00
10265,Tablet,2,1817.73,2024-01-08 03:04:00
10266,Tablet,4,1609.85,2024-01-08 03:05:00
10267,Phone,3,1444.34,2024-01-08 03:06:00
10268,Watch,9,1550.18,2024-01-08 03:07:00
10269,Phone,1,1098.69,2024-01-08 03:08:00
10270,Watch,3,1692.37,2024-01-08 03:09:00
10271,Watch,8,1212.82,2024-01-08 03:10:00
10272,Phone,3,259.95,2024-01-08 03:11:00
10273,Tablet,7,878.91,2024-01-08 03:12:00
10274,Watch,6,1727.19,2024-01-08 03:13:00
10275,Phone,1,473.45,2024-01-08 03:14:00
10276,Laptop,4,958.43,2024-01-08 03:15:00
10277,Tablet,8,1545.89,2024-01-08 03:16:00
10278,Laptop,3,181.29,2024-01-08 03:17:00
10279,Watch,3,718.86,2024-01-08 03:18:00
10280,Watch,2,571.52,2024-01-08 03:19:00
10281,Laptop,2,1788.12,2024-01-08 03:20:00
10282,Watch,6,1106.98,2024-01-08 03:21:00
10283,Phone,9,442.53,2024-01-08 03:22:00
10284,Tablet,1,1115.67,2024-01-08 03:23:00
10285,Watch,9,183.03,2024-01-08 03:24:00
10286,Tablet,7,1926.44,2024-01-08 03:25:00
10287,Tablet,2,233.63,2024-01-08 03:26:00
10288,Watch,1,1370.84,2024-01-08 03:27:00
10289,Phone,9,129.89,2024-01-08 03:28:00
10290,Laptop,6,491.69,2024-01-08 03:29:00
10291,Laptop,6,1968.8,2024-01-08 03:30:00
10292,Phone,4,1321.71,2024-01-08 03:31:00
10293,Phone,2,1038.47,2024-01-08 03:32:00
10294,Laptop,6,289.34,2024-01-08 03:33:00
10295,Watch,8,1837.74,2024-01-08 03:34:00
10296,Watch,4,314.65,2024-01-08 03:35:00
10297,Laptop,9,811.6,2024-01-08 03:36:00
10298,Laptop,9,290.3,2024-01-08 03:37:00
10299,Tablet,7,1467.94,2024-01-08 03:38:00
10300,Tablet,3,788.72,2024-01-08 03:39:00
10301,Phone,9,1324.58,2024-01-08 03:40:00
10302,Phone,8,272.83,2024-01-08 03:41:00
10303,Phone,2,1875.08,2024-01-08 03:42:00
10304,Tablet,1,1829.34,2024-01-08 03:43:00
10305,Watch,3,647.73,2024-01-08 03:44:00
10306,Watch,8,1632.95,2024-01-08 03:45:00
10307,Phone,9,1813.34,2024-01-08 03:46:00
10308,Laptop,5,1885.99,2024-01-08 03:47:00
10309,Laptop,8,213.15,2024-01-08 03:48:00
10310,Phone,4,1391.9,2024-01-08 03:49:00
10311,Phone,4,116.29,2024-01-08 03:50:00
10312,Tablet,2,347.04,2024-01-08 03:51:00
10313,Tablet,3,759.43,2024-01-08 03:52:00
10314,Watch,6,1022.1,2024-01-08 03:53:00
10315,Watch,1,1691.13,2024-01-08 03:54:00
10316,Laptop,8,507.42,2024-01-08 03:55:00
10317,Laptop,2,927.34,2024-01-08 03:56:00
10318,Tablet,5,604.85,2024-01-08 03:57:00
10319,Phone,9,267.78,2024-01-08 03:58:00
10320,Phone,9,1885.12,2024-01-08 03:59:00
10321,Laptop,4,1411.41,2024-01-08 04:00:00
10322,Watch,3,551.01,2024-01-08 04:01:00
10323,Laptop,4,134.32,2024-01-08 04:02:00
10324,Watch,1,1016.13,2024-01-08 04:03:00
10325,Tablet,1,1760.11,2024-01-08 04:04:00
10326,Phone,1,1242.7,2024-01-08 04:05:00
10327,Tablet,9,901.14,2024-01-08 04:06:00
10328,Phone,2,1217.22,2024-01-08 04:07:00
10329,Tablet,3,169.66,2024-01-08 04:08:00
10330,Tablet,4,1612.42,2024-01-08 04:09:00
10331,Phone,1,689.28,2024-01-08 04:10:00
10332,Laptop,5,157.76,2024-01-08 04:11:00
10333,Watch,4,1795.15,2024-01-08 04:12:00
10334,Phone,1,1891.68,2024-01-08 04:13:00
10335,Tablet,8,1782.49,2024-01-08 04:14:00
10336,Laptop,6,1427.26,2024-01-08 04:15:00
10337,Laptop,2,1820.07,2024-01-08 04:16:00
10338,Watch,7,1611.92,2024-01-08 04:17:00
10339,Phone,7,1978.55,2024-01-08 04:18:00
10340,Laptop,9,1598.8,2024-01-08 04:19:00
10341,Watch,8,638.39,2024-01-08 04:20:00
10342,Tablet,9,674.0,2024-01-08 04:21:00
10343,Phone,5,1254.25,2024-01-08 04:22:00
10344,Tablet,7,1191.95,2024-01-08 04:23:00
10345,Watch,1,1661.85,2024-01-08 04:24:00
10346,Watch,2,1923.64,2024-01-08 04:25:00
10347,Phone,3,1668.19,2024-01-08 04:26:00
10348,Tablet,4,1674.34,2024-01-08 04:27:00
10349,Laptop,8,754.37,2024-01-08 04:28:00
10350,Tablet,3,800.67,2024-01-08 04:29:00
10351,Watch,9,1725.91,2024-01-08 04:30:00
10352,Watch,6,1901.86,2024-01-08 04:31:00
10353,Phone,1,1904.01,2024-01-08 04:32:00
10354,Laptop,9,683.11,2024-01-08 04:33:00
10355,Tablet,3,1136.54,2024-01-08 04:34:00
10356,Tablet,3,355.95,2024-01-08 04:35:00
10357,Phone,1,1558.44,2024-01-08 04:36:00
10358,Tablet,2,214.05,2024-01-08 04:37:00
10359,Laptop,5,1777.34,2024-01-08 04:38:00
10360,Laptop,2,929.57,2024-01-08 04:39:00
10361,Phone,5,1008.13,2024-01-08 04:40:00
